START,n_1,C_max,Npred_1,Cpred_max,Lambda_max
11PR109,252525,9.688881,252525,9.557162,1.368809e-02
11PR219/2,252945,9.538312,253890,9.612053,-7.701273e-03
11PR110,254100,9.445794,254100,9.463712,-1.895126e-03
17PR/2,255255,10.988793,255255,11.012285,-2.135456e-03
13PR9,270270,10.226055,270270,10.323613,-9.494890e-03
13PR19/2,285285,10.849216,285285,10.930481,-7.462572e-03
13PR10,300300,10.240623,300300,10.322874,-7.999758e-03
13PR21/2,315315,10.316683,315315,10.322537,-5.672957e-04
13PR11,330330,10.393438,330330,10.322220,6.875825e-03
13PR23/2,345345,10.823075,345345,10.813437,8.909163e-04
13PR12,373065,10.606476,373065,10.685683,-7.439997e-03
13PR25/2,375375,10.254650,375375,10.321356,-6.483903e-03
13PR13,390390,10.231377,390390,10.321096,-8.730727e-03
13PR27/2,405405,10.260722,405405,10.320846,-5.842557e-03
13PR14,420420,10.366435,420420,10.320606,4.430659e-03
13PR29/2,435435,10.808231,435435,10.702613,9.819997e-03
13PR15,451605,10.436300,451605,10.571319,-1.285450e-02
13PR31/2,465465,10.580979,465465,10.675806,-8.922100e-03
13PR16,480480,10.362928,480480,10.319741,4.176077e-03
13PR33/2,504735,10.409483,504735,10.492863,-7.978079e-03
17PR,510510,11.026899,510510,11.007313,1.777829e-03
13PR35/2,533715,10.416925,533715,10.378040,3.739837e-03
13PR18,540540,10.269105,540540,10.318994,-4.846449e-03
13PR37/2,555555,10.602533,555555,10.613646,-1.047625e-03
13PR19,570570,10.952643,570570,10.925636,2.468771e-03
13PR39/2,596505,10.294235,585585,10.318495,-2.353918e-03
13PR20,608685,10.472163,608685,10.436856,3.377188e-03
13PR41/2,615615,10.612046,615615,10.582754,2.764062e-03
13PR21,636405,10.435571,636405,10.385420,4.817388e-03
13PR43/2,645645,10.621106,645645,10.569550,4.865946e-03
13PR22,660660,10.350167,660660,10.317754,3.136617e-03
13PR45/2,680295,10.361632,680295,10.359432,2.123260e-04
13PR23,690690,10.755350,690690,10.808794,-4.956685e-03
13PR47/2,705705,10.426595,705705,10.546630,-1.144660e-02
13PR24,726495,10.308325,726495,10.376136,-6.556654e-03
13PR49/2,746130,10.671802,746130,10.681152,-8.757009e-04
13PR25,750750,10.251097,750750,10.316985,-6.406776e-03
17PR3/2,765765,10.999099,765765,11.004658,-5.052155e-04
13PR26,780780,10.368641,780780,10.316751,5.017051e-03
13PR53/2,795795,10.541223,795795,10.518925,2.117521e-03
13PR27,810810,10.304168,810810,10.316529,-1.198825e-03
13PR55/2,825825,10.346428,825825,10.316421,2.904420e-03
13PR28,844305,10.393724,844305,10.333066,5.853113e-03
13PR57/2,855855,10.950614,855855,10.923047,2.520508e-03
13PR29,870870,10.618234,870870,10.698189,-7.501715e-03
13PR59/2,885885,10.480473,885885,10.496994,-1.575072e-03
13PR30,903210,10.547562,903210,10.566974,-1.838659e-03
13PR61/2,915915,10.513817,915915,10.490662,2.204789e-03
13PR31,930930,10.674738,930930,10.671439,3.091111e-04
13PR63/2,945945,10.247964,945945,10.315632,-6.581371e-03
13PR32,960960,10.287085,960960,10.315542,-2.762432e-03
13PR65/2,975975,10.325477,975975,10.315453,9.712887e-04
13PR33,990990,10.305419,990990,10.315366,-9.646976e-04
13PR67/2,1009470,10.533132,1009470,10.488626,4.234223e-03
17PR2,1021020,11.021382,1021020,11.002875,1.680596e-03
13PR69/2,1036035,10.762380,1036035,10.806309,-4.073426e-03
13PR35,1051050,10.288268,1051050,10.315032,-2.598025e-03
13PR71/2,1066065,10.427962,1066065,10.464444,-3.492351e-03
13PR36,1081080,10.323138,1081080,10.314873,8.009833e-04
13PR73/2,1096095,10.422884,1096095,10.460074,-3.561784e-03
13PR37,1111110,10.634232,1119195,10.678726,-4.175241e-03
13PR75/2,1138830,10.466797,1138830,10.458901,7.547600e-04
13PR38,1141140,10.959383,1141140,10.921309,3.480162e-03
13PR77/2,1156155,10.320161,1156155,10.314497,5.489570e-04
13PR39,1171170,10.342061,1171170,10.314425,2.675758e-03
13PR79/2,1186185,10.440871,1186185,10.448307,-7.119878e-04
13PR40,1201200,10.337389,1201200,10.314285,2.237494e-03
13PR81/2,1217370,10.371182,1217370,10.432765,-5.920338e-03
13PR41,1231230,10.509321,1231230,10.578614,-6.571851e-03
13PR83/2,1246245,10.429753,1246245,10.441416,-1.117625e-03
13PR42,1272810,10.412302,1272810,10.381377,2.974440e-03
17PR5/2,1276275,11.043507,1276275,11.001547,3.806758e-03
13PR43,1291290,10.502082,1291290,10.565445,-6.015278e-03
13PR87/2,1306305,10.627386,1306305,10.695817,-6.418482e-03
13PR44,1322685,10.478311,1322685,10.483629,-5.074168e-04
13PR89/2,1336335,10.392350,1336335,10.432247,-3.831767e-03
13PR45,1354815,10.541310,1354815,10.564644,-2.211147e-03
13PR91/2,1366365,10.375962,1366365,10.313579,6.030461e-03
13PR46,1381380,10.830114,1381380,10.804639,2.355023e-03
13PR93/2,1396395,10.618802,1396395,10.669097,-4.725260e-03
13PR47,1411410,10.606386,1411410,10.542590,6.033046e-03
13PR95/2,1426425,10.880402,1426425,10.920013,-3.634020e-03
13PR48,1452990,10.410006,1452990,10.372179,3.640322e-03
13PR97/2,1456455,10.423028,1456455,10.421794,1.183987e-04
13PR49,1471470,10.291009,1471470,10.313179,-2.151959e-03
13PR99/2,1492260,10.660100,1492260,10.677095,-1.593011e-03
13PR50,1514205,10.444819,1514205,10.486353,-3.968642e-03
13PR101/2,1516515,10.391610,1516515,10.417189,-2.458487e-03
17PR3,1531530,10.911058,1531530,11.000495,-8.163542e-03
13PR103/2,1546545,10.440663,1546545,10.415020,2.459036e-03
13PR52,1561560,10.299589,1561560,10.312861,-1.287791e-03
13PR105/2,1576575,10.340241,1576575,10.312810,2.656358e-03
13PR53,1591590,10.517162,1591590,10.514971,2.083850e-04
13PR107/2,1606605,10.386320,1606605,10.410926,-2.366272e-03
13PR54,1621620,10.277321,1621620,10.312661,-3.432717e-03
13PR109/2,1636635,10.445347,1636635,10.408991,3.486579e-03
13PR55,1651650,10.300552,1651650,10.312564,-1.165453e-03
13PR111/2,1666665,10.646756,1666665,10.607159,3.726045e-03
13PR56,1681680,10.324904,1688610,10.329216,-4.174654e-04
13PR113/2,1708245,10.457128,1708245,10.456675,4.331780e-05
13PR57,1711710,10.891427,1711710,10.918986,-2.527200e-03
13PR115/2,1726725,10.854782,1726725,10.803394,4.745424e-03
13PR58,1741740,10.645655,1741740,10.694221,-4.551671e-03
13PR117/2,1763580,10.420863,1763580,10.482068,-5.856147e-03
13PR59,1771770,10.461626,1771770,10.493111,-3.005063e-03
17PR7/2,1786785,11.017322,1786785,10.999628,1.607303e-03
13PR60,1806420,10.502773,1806420,10.563077,-5.725215e-03
13PR121/2,1826055,10.432310,1826055,10.430567,1.670747e-04
13PR61,1831830,10.469816,1831830,10.486802,-1.621026e-03
13PR123/2,1846845,10.591260,1846845,10.576389,1.405074e-03
13PR62,1865325,10.692602,1865325,10.675878,1.565247e-03
13PR125/2,1887270,10.277793,1876875,10.311896,-3.312641e-03
13PR63,1891890,10.339637,1891890,10.311855,2.690605e-03
13PR127/2,1906905,10.380434,1906905,10.394308,-1.335740e-03
13PR64,1921920,10.273907,1921920,10.311773,-3.678901e-03
13PR129/2,1936935,10.499537,1936935,10.563239,-6.048757e-03
13PR65,1951950,10.300478,1951950,10.311694,-1.088250e-03
13PR131/2,1966965,10.450061,1966965,10.391589,5.611077e-03
13PR66,1981980,10.330011,1981980,10.311615,1.782455e-03
13PR133/2,1996995,10.904198,1996995,10.918140,-1.277696e-03
13PR67,2012010,10.472543,2018940,10.484823,-1.171871e-03
13PR135/2,2027025,10.334879,2040885,10.353297,-1.780455e-03
17PR4,2042040,11.036389,2042040,10.998893,3.403259e-03
13PR137/2,2057055,10.384211,2057055,10.387806,-3.460685e-04
13PR69,2072070,10.805614,2072070,10.802406,2.969610e-04
13PR139/2,2087085,10.430932,2087085,10.386616,4.257531e-03
13PR70,2102100,10.284755,2102100,10.311314,-2.579049e-03
13PR141/2,2117115,10.494377,2117115,10.540418,-4.377611e-03
13PR71,2132130,10.457275,2132130,10.460681,-3.256160e-04
13PR143/2,2147145,10.320896,2147145,10.311207,9.392432e-04
13PR72,2162160,10.288540,2162160,10.311171,-2.197226e-03
13PR145/2,2177175,10.658869,2177175,10.693030,-3.199805e-03
13PR73,2192190,10.453470,2204475,10.480902,-2.620826e-03
13PR147/2,2207205,10.304683,2207205,10.311067,-6.193663e-04
13PR74,2222220,10.622445,2222220,10.605633,1.583894e-03
13PR149/2,2238390,10.682244,2238390,10.674914,6.864846e-04
13PR75,2258025,10.597085,2258025,10.561906,3.325187e-03
13PR151/2,2277660,10.450425,2277660,10.455176,-4.545854e-04
13PR76,2282280,10.950591,2282280,10.917422,3.033579e-03
17PR9/2,2297295,10.993740,2297295,10.998256,-4.107640e-04
13PR77,2312310,10.332900,2312310,10.310833,2.137928e-03
13PR155/2,2327325,10.635097,2327325,10.666345,-2.933867e-03
13PR78,2342340,10.308031,2342340,10.310768,-2.654917e-04
13PR157/2,2357355,10.382456,2357355,10.377257,5.009048e-04
13PR79,2372370,10.436121,2372370,10.444609,-8.130674e-04
13PR159/2,2387385,10.481667,2387385,10.512843,-2.969860e-03
13PR80,2415105,10.317553,2415105,10.339990,-2.172284e-03
13PR161/2,2417415,10.848812,2417415,10.801592,4.362125e-03
13PR81,2434740,10.439245,2434740,10.429087,9.735087e-04
13PR163/2,2447445,10.350323,2447445,10.374590,-2.341818e-03
13PR82,2462460,10.519163,2462460,10.574891,-5.283741e-03
13PR165/2,2477475,10.298519,2477475,10.310488,-1.161532e-03
13PR83,2492490,10.440886,2492490,10.437748,3.005733e-04
13PR167/2,2507505,10.336269,2507505,10.372916,-3.539179e-03
13PR84,2523675,10.555232,2523675,10.483680,6.801872e-03
13PR169/2,2545620,10.404740,2545620,10.377741,2.598240e-03
17PR5,2552550,10.990122,2552550,10.997696,-6.889370e-04
13PR171/2,2567565,10.927081,2567565,10.916800,9.412724e-04
13PR86,2582580,10.555780,2582580,10.561753,-5.656485e-04
13PR173/2,2611455,10.649748,2611455,10.674118,-2.285679e-03
13PR87,2612610,10.665395,2612610,10.692086,-2.499444e-03
13PR175/2,2627625,10.287385,2627625,10.310197,-2.214991e-03
13PR88,2645370,10.513061,2645370,10.479978,3.151766e-03
13PR177/2,2657655,10.515490,2657655,10.491021,2.329696e-03
13PR89,2672670,10.448972,2672670,10.428621,1.949574e-03
13PR179/2,2687685,10.373355,2687685,10.368335,4.840001e-04
13PR90,2709630,10.531578,2709630,10.560978,-2.787772e-03
13PR181/2,2717715,10.373315,2717715,10.367629,5.482528e-04
13PR91,2732730,10.330420,2732730,10.310004,1.978188e-03
13PR183/2,2747745,10.487651,2747745,10.484723,2.792064e-04
13PR92,2762760,10.764456,2762760,10.800901,-3.379960e-03
13PR185/2,2777775,10.572399,2777775,10.604494,-3.031091e-03
13PR93,2792790,10.664870,2792790,10.665412,-5.084884e-05
17PR11/2,2807805,11.026623,2807805,10.997197,2.672217e-03
13PR94,2822820,10.524421,2822820,10.538954,-1.379855e-03
13PR189/2,2847075,10.459202,2847075,10.454057,4.920716e-04
13PR95,2852850,10.928454,2852850,10.916253,1.117062e-03
13PR191/2,2867865,10.356545,2867865,10.364318,-7.502555e-04
13PR96,2882880,10.248443,2882880,10.309743,-5.963594e-03
13PR193/2,2897895,10.355880,2905980,10.368617,-1.229190e-03
13PR97,2912910,10.357723,2912910,10.418216,-5.823431e-03
13PR195/2,2927925,10.312033,2927925,10.309668,2.293147e-04
13PR98,2942940,10.281846,2942940,10.309643,-2.699917e-03
13PR197/2,2957955,10.369046,2957955,10.362489,6.326189e-04
13PR99,2984520,10.632571,2984520,10.673443,-3.836627e-03
13PR199/2,2987985,10.368039,2987985,10.361903,5.920181e-04
13PR100,3003000,10.291427,3003000,10.309546,-1.759027e-03
13PR201/2,3028410,10.495771,3028410,10.482774,1.239098e-03
13PR101,3043425,10.432756,3043425,10.427981,4.578295e-04
13PR203/2,3048045,10.631139,3048045,10.691306,-5.643591e-03
17PR6,3063060,10.976011,3063060,10.996747,-1.887426e-03
13PR205/2,3078075,10.606222,3078075,10.573771,3.064309e-03
13PR103,3093090,10.413728,3093090,10.411476,2.162581e-04
13PR207/2,3108105,10.807899,3108105,10.800303,7.030747e-04
13PR104,3123120,10.248170,3123120,10.309357,-5.952708e-03
13PR209/2,3138135,10.916772,3138135,10.915765,9.220733e-05
13PR105,3161235,10.562500,3161235,10.560213,2.166133e-04
13PR211/2,3168165,10.373595,3182025,10.376648,-2.942819e-04
13PR106,3183180,10.527833,3183180,10.511408,1.561413e-03
13PR213/2,3198195,10.513056,3198195,10.458652,5.188351e-03
13PR107,3213210,10.372664,3213210,10.407403,-3.343531e-03
13PR215/2,3228225,10.514264,3228225,10.560642,-4.401235e-03
13PR108,3247860,10.321276,3243240,10.309176,1.173043e-03
13PR217/2,3258255,10.632892,3258255,10.664642,-2.981570e-03
13PR109,3273270,10.421478,3273270,10.405479,1.536413e-03
13PR219/2,3288285,10.467330,3288285,10.454309,1.244770e-03
13PR110,3303300,10.297571,3303300,10.309088,-1.117794e-03
17PR13/2,3318315,11.012949,3318315,10.996338,1.509467e-03
13PR111,3333330,10.550614,3333330,10.603589,-5.008503e-03
13PR223/2,3357585,10.696223,3357585,10.672858,2.186767e-03
13PR112,3377220,10.313880,3377220,10.325745,-1.149733e-03
13PR225/2,3378375,10.330092,3378375,10.308981,2.045658e-03
13PR113,3393390,10.445844,3393390,10.401834,4.222032e-03
13PR227/2,3416490,10.413463,3416490,10.453168,-3.805666e-03
13PR114,3423420,10.875278,3423420,10.915325,-3.675703e-03
13PR229/2,3438435,10.399029,3438435,10.354311,4.309499e-03
13PR115,3453450,10.765139,3453450,10.799776,-3.212308e-03
13PR231/2,3468465,10.247681,3468465,10.308857,-5.951957e-03
13PR116,3483480,10.703115,3483480,10.690645,1.165767e-03
13PR233/2,3498495,10.351246,3498495,10.353443,-2.121539e-04
13PR117,3527160,10.503005,3527160,10.478569,2.329349e-03
13PR235/2,3528525,10.546638,3528525,10.537859,8.326839e-04
13PR118,3543540,10.484501,3543540,10.489611,-4.872788e-04
13PR237/2,3558555,10.470675,3558555,10.442615,2.683502e-03
17PR7,3573570,11.047450,3573570,10.995963,4.671421e-03
13PR239/2,3588585,10.353998,3588585,10.352192,1.744377e-04
13PR120,3612840,10.550401,3612840,10.559563,-8.679779e-04
13PR241/2,3618615,10.347228,3632475,10.367545,-1.961577e-03
13PR121,3633630,10.288517,3633630,10.308637,-1.953632e-03
13PR243/2,3652110,10.420645,3652110,10.427103,-6.195230e-04
13PR122,3663660,10.472942,3663660,10.483320,-9.905107e-04
13PR245/2,3678675,10.294933,3678675,10.308579,-1.324658e-03
13PR123,3693690,10.587972,3693690,10.572882,1.426164e-03
13PR247/2,3708705,10.902911,3708705,10.914926,-1.101343e-03
13PR124,3723720,10.698513,3730650,10.672343,2.449065e-03
13PR249/2,3738735,10.470568,3738735,10.435769,3.329087e-03
13PR125,3753750,10.359482,3753750,10.308485,4.934947e-03
13PR251/2,3768765,10.356264,3768765,10.349865,6.180808e-04
13PR126,3783780,10.307245,3783780,10.308447,-1.166480e-04
13PR253/2,3798795,10.766849,3798795,10.799306,-3.010017e-03
13PR127,3813810,10.398620,3813810,10.390878,7.448492e-04
17PR15/2,3828825,10.973156,3828825,10.995618,-2.044935e-03
13PR128,3843840,10.340503,3843840,10.308374,3.111983e-03
13PR257/2,3858855,10.291263,3858855,10.348780,-5.573384e-03
13PR129,3873870,10.552452,3873870,10.559760,-6.922884e-04
13PR259/2,3888885,10.520863,3888885,10.602843,-7.761911e-03
13PR130,3903900,10.309408,3903900,10.308301,1.073058e-04
13PR261/2,3918915,10.681603,3918915,10.690072,-7.924985e-04
13PR131,3933930,10.402587,3933930,10.388175,1.386403e-03
13PR263/2,3948945,10.326406,3948945,10.347743,-2.064122e-03
13PR132,3968055,10.495440,3968055,10.478008,1.662240e-03
13PR265/2,3978975,10.494102,3978975,10.510335,-1.545630e-03
13PR133,3993990,10.893006,3993990,10.914560,-1.976744e-03
13PR267/2,4009005,10.414502,4009005,10.426663,-1.166983e-03
13PR134,4037880,10.495796,4037880,10.481391,1.373450e-03
13PR269/2,4039035,10.320639,4039035,10.346751,-2.526827e-03
13PR135,4064445,10.557211,4064445,10.559000,-1.694348e-04
13PR271/2,4069065,10.350307,4081770,10.349913,3.811361e-05
17PR8,4084080,10.942511,4084080,10.995298,-4.812458e-03
13PR273/2,4103715,10.663774,4103715,10.671884,-7.602053e-04
13PR137,4114110,10.395676,4114110,10.384414,1.083919e-03
13PR275/2,4129125,10.314724,4129125,10.308041,6.480586e-04
13PR138,4144140,10.791172,4144140,10.798883,-7.143132e-04
13PR277/2,4159155,10.320586,4159155,10.345492,-2.410247e-03
13PR139,4174170,10.382523,4174170,10.383232,-6.826720e-05
13PR279/2,4189185,10.684966,4189185,10.663422,2.018292e-03
13PR140,4204200,10.308764,4204200,10.307958,7.819866e-05
13PR281/2,4219215,10.327187,4219215,10.344888,-1.712549e-03
13PR141,4234230,10.549177,4234230,10.536991,1.155885e-03
13PR283/2,4260795,10.425283,4260795,10.426378,-1.050525e-04
13PR142,4264260,10.438249,4264260,10.457283,-1.821818e-03
13PR285/2,4279275,10.941666,4279275,10.914223,2.511285e-03
13PR143,4294290,10.301348,4294290,10.307861,-6.320631e-04
13PR287/2,4309305,10.567129,4309305,10.572149,-4.749368e-04
13PR144,4324320,10.265495,4324320,10.307829,-4.115387e-03
17PR17/2,4339335,10.968831,4339335,10.995000,-2.382951e-03
13PR145,4354350,10.696809,4354350,10.689567,6.771919e-04
13PR291/2,4369365,10.366075,4369365,10.416284,-4.831894e-03
13PR146,4384380,10.457907,4384380,10.452945,4.745144e-04
13PR293/2,4408950,10.489622,4408950,10.477515,1.154886e-03
13PR147,4414410,10.314158,4414410,10.307734,6.229904e-04
13PR295/2,4429425,10.466496,4429425,10.488556,-2.105463e-03
13PR148,4444440,10.586526,4444440,10.602209,-1.480348e-03
13PR297/2,4459455,10.285768,4459455,10.307688,-2.128815e-03
13PR149,4476780,10.655170,4476780,10.671470,-1.528654e-03
13PR299/2,4489485,10.808306,4489485,10.798498,9.078363e-04
13PR150,4516050,10.578518,4516050,10.558504,1.893782e-03
13PR301/2,4519515,10.525330,4519515,10.559032,-3.196869e-03
13PR151,4542615,10.482914,4542615,10.480841,1.978434e-04
13PR303/2,4555320,10.437256,4555320,10.451812,-1.393641e-03
13PR152,4564560,10.902882,4564560,10.913910,-1.010961e-03
13PR305/2,4579575,10.497038,4579575,10.482271,1.407730e-03
17PR9,4594590,11.013391,4594590,10.994722,1.696561e-03
13PR307/2,4614225,10.327417,4609605,10.341332,-1.346462e-03
13PR154,4624620,10.313539,4624620,10.307522,5.835917e-04
13PR309/2,4639635,10.385469,4639635,10.409562,-2.317146e-03
13PR155,4654650,10.684694,4654650,10.662924,2.039639e-03
13PR311/2,4669665,10.337256,4669665,10.340836,-3.462563e-04
13PR156,4684680,10.323337,4684680,10.307464,1.538778e-03
13PR313/2,4699695,10.315135,4699695,10.340592,-2.464868e-03
13PR157,4714710,10.403343,4714710,10.373934,2.830828e-03
13PR315/2,4729725,10.314079,4729725,10.307420,6.458425e-04
13PR158,4744740,10.428123,4744740,10.441268,-1.259751e-03
13PR317/2,4762065,10.338118,4762065,10.349204,-1.071802e-03
13PR159,4774770,10.484377,4774770,10.509483,-2.391736e-03
13PR319/2,4789785,10.688939,4789785,10.689117,-1.665727e-05
13PR160,4804800,10.336307,4804800,10.307349,2.805526e-03
13PR321/2,4819815,10.347396,4819815,10.405500,-5.599585e-03
13PR161,4834830,10.814107,4834830,10.798146,1.477073e-03
19PR/2,4849845,11.627998,4849845,11.641194,-1.134144e-03
17PR10,5105100,10.973033,5105100,10.994214,-1.928481e-03
17PR21/2,5360355,10.996228,5360355,10.993982,2.043118e-04
17PR11,5615610,11.017141,5615610,10.993762,2.124357e-03
17PR23/2,5870865,11.544510,5870865,11.517055,2.380996e-03
17PR12,6126120,10.958300,6126120,10.993353,-3.193706e-03
17PR25/2,6561555,11.429827,6561555,11.431832,-1.754405e-04
17PR13,6636630,10.980666,6636630,10.992982,-1.120987e-03
17PR27/2,6891885,10.959842,6891885,10.992808,-3.003443e-03
17PR14,7147140,10.983079,7147140,10.992642,-8.702878e-04
17PR29/2,7402395,11.421215,7402395,11.399611,1.893389e-03
17PR15,7657650,10.989580,7657650,10.992328,-2.500547e-04
17PR31/2,7912905,11.339395,7912905,11.371221,-2.802756e-03
17PR16,8273265,11.322354,8273265,11.315274,6.255435e-04
17PR33/2,8580495,11.190130,8580495,11.176554,1.213951e-03
17PR17,8843835,11.289899,8843835,11.287098,2.480764e-04
17PR35/2,8933925,10.957271,8933925,10.991638,-3.131572e-03
17PR18,9189180,10.992908,9189180,10.991513,1.268735e-04
17PR37/2,9444435,11.317320,9444435,11.305432,1.050959e-03
19PR,9699690,11.630432,9699690,11.637821,-6.351573e-04
17PR39/2,10015005,11.155608,10015005,11.194675,-3.495863e-03
17PR20,10210200,11.003764,10210200,10.991051,1.155993e-03
17PR41/2,10465455,11.244673,10465455,11.272763,-2.494959e-03
17PR21,10818885,11.060392,10818885,11.062636,-2.028095e-04
17PR43/2,10975965,11.253567,10975965,11.258805,-4.653415e-04
17PR22,11231220,10.966411,11231220,10.990639,-2.206870e-03
17PR45/2,11696685,11.173512,11696685,11.189387,-1.419819e-03
17PR23,11741730,11.511897,11741730,11.513803,-1.655524e-04
17PR47/2,11996985,11.237135,11996985,11.234587,2.267641e-04
17PR24,12267255,11.167478,12267255,11.175535,-7.212582e-04
17PR49/2,12507495,10.987818,12507495,10.990179,-2.149313e-04
17PR25,12777765,11.086489,12777765,11.102233,-1.419106e-03
17PR51/2,13123110,11.414736,13123110,11.428652,-1.218393e-03
17PR26,13408395,11.176059,13408395,11.151502,2.199710e-03
17PR53/2,13528515,11.207255,13528515,11.205336,1.712413e-04
17PR27,13783770,10.980382,13783770,10.989770,-8.546141e-04
17PR55/2,14159145,11.066472,14159145,11.070168,-3.339748e-04
17PR28,14294280,10.981946,14294280,10.989618,-6.984210e-04
19PR3/2,14549535,11.637951,14549535,11.635988,1.686255e-04
17PR29,14804790,11.411347,14804790,11.396490,1.302796e-03
17PR59/2,15060045,11.190898,15060045,11.182198,7.776850e-04
17PR30,15315300,10.991030,15315300,10.989332,1.545234e-04
17PR61/2,15570555,11.180379,15570555,11.175523,4.344678e-04
17PR31,15825810,11.343107,15825810,11.368135,-2.204020e-03
17PR63/2,16231215,11.033044,16231215,11.032701,3.115780e-05
17PR32,16546530,11.304061,16546530,11.312221,-7.215439e-04
17PR65/2,16831815,11.102506,16831815,11.099514,2.695268e-04
17PR33,16846830,10.997293,16846830,10.988941,7.597300e-04
17PR67/2,17160990,11.148404,17160990,11.173552,-2.253280e-03
17PR34,17402385,11.064404,17402385,11.092890,-2.571296e-03
17PR69/2,17612595,11.493928,17612595,11.512034,-1.574073e-03
17PR35,17867850,10.983606,17867850,10.988702,-4.638539e-04
17PR71/2,18123105,11.139464,18123105,11.147900,-7.570479e-04
17PR36,18378360,10.992607,18378360,10.988588,3.656817e-04
17PR73/2,18633615,11.146809,18633615,11.143300,3.148625e-04
17PR37,18888870,11.284817,18888870,11.302434,-1.559894e-03
17PR75/2,19144125,10.989423,19144125,10.988424,9.095068e-05
19PR2,19399380,11.637040,19399380,11.634745,1.972096e-04
17PR77/2,19684665,11.433380,19684665,11.426921,5.651098e-04
17PR39,20030010,11.195070,20030010,11.191728,2.985599e-04
17PR79/2,20165145,11.137979,20165145,11.130920,6.340026e-04
17PR40,20420400,11.006165,20420400,10.988166,1.636753e-03
