START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign
(11#)95,219701,1.498799,220589,2.640678,219765,10.57717865,219450,9.94133138,220026,4.099686434,4.000380636,149.107348,0.000000
(11#)191/2,220852,1.580026,221747,2.640678,220605,9.66516256,220605,9.43871266,221181,4.081234908,3.999790572,149.447543,0.000000
(11#)96,221818,1.661763,222913,2.640678,221760,10.31998522,221760,9.38903521,222336,4.135298680,4.000077965,149.789105,0.000000
(11#)193/2,223556,1.650533,224069,2.640678,222915,10.44947725,223860,9.45469271,223491,3.997846446,4.000296057,150.126774,0.000000
(11#)97,224377,1.645862,225223,2.640678,224595,10.21162492,224070,9.48786709,224646,3.977895741,3.999591663,150.462908,0.000000
(13#)15/2,225304,1.553632,226379,2.640678,225225,12.00021920,225225,10.24258374,225801,4.066303859,4.000033100,150.798680,0.000000
(11#)98,226874,1.630675,227533,2.640678,226380,10.65959442,226380,9.38903508,226956,4.179661807,4.000225347,151.132935,0.000000
(11#)197/2,228322,1.792552,228677,2.640678,227535,10.01517954,227535,9.43718393,228111,4.173082931,4.000103757,151.463379,0.000000
(11#)99,229709,1.868233,229841,2.640678,228690,9.63195346,228690,9.38903502,229266,4.064175787,4.000127132,151.798672,0.000000
(11#)199/2,230642,1.777551,230999,2.640678,230685,9.81642400,229845,9.43669504,230421,3.991831411,4.000015684,152.131315,0.000000
(11#)100,232093,1.515489,232153,2.640677,231420,9.79159659,232050,9.83288020,231576,4.011697749,3.999819116,152.461901,0.000000
(11#)201/2,232436,1.597862,233297,2.640677,232155,9.59586383,232155,9.53348160,232731,3.851674705,3.999978370,152.788736,0.000000
(11#)101,233978,1.421798,234463,2.640677,233415,10.30567803,233415,9.76057958,233886,3.643008715,3.999956651,153.120954,0.000000
(11#)203/2,235573,1.496850,235607,2.640677,234465,9.43330962,234465,9.73677687,235041,3.660164151,3.999870258,153.446025,0.000000
(11#)102,236057,1.411094,236773,2.640677,235620,9.06208984,235620,10.01497049,236196,3.720311112,4.000018778,153.776460,0.000000
(11#)205/2,237052,1.489059,237929,2.640677,237510,9.66102941,236775,9.62977926,237351,3.825587062,4.000395788,154.103182,0.000000
(11#)103,238837,1.561880,239081,2.640677,237930,9.64818823,237930,9.48199551,238506,3.897261757,3.999836447,154.427911,0.000000
(11#)207/2,239809,1.720045,240209,2.640677,239085,10.51263373,239085,9.83613162,239661,3.936233446,3.999701999,154.745045,0.000000
(13#)8,240301,1.799187,241393,2.640677,240240,10.71575646,240240,10.24258332,240816,4.039452717,4.000098259,155.077047,0.000000
(11#)209/2,242321,1.867591,242533,2.640677,241920,10.08203979,241395,9.94133082,241971,4.103827333,4.000598086,155.395870,0.000000
(11#)105,243094,1.700678,243703,2.640677,243390,9.87166954,242550,9.38903465,243126,4.099976873,3.999693423,155.722231,0.000000
(11#)211/2,244744,1.852001,244859,2.640677,244530,10.15493792,243705,9.43395822,244281,4.133798872,4.000208086,156.043845,0.000000
(11#)106,245783,1.925785,246011,2.640677,245385,10.28424162,244860,9.57313331,245436,4.173775046,4.000421109,156.363520,0.000000
(11#)213/2,247042,1.757603,247141,2.640677,246015,10.18420621,246015,9.52510751,246591,4.076174318,3.999650668,156.676296,0.000000
(11#)107,248077,1.751526,248323,2.640677,247170,9.42304507,247170,9.47845391,247746,4.136949272,3.999760974,157.002628,0.000000
(11#)215/2,249244,1.744747,249463,2.640677,248325,10.34092026,248325,9.61803540,248901,4.047067665,3.999914389,157.316560,0.000000
(11#)108,249901,1.820153,250619,2.640676,249795,9.97314526,249480,9.38903448,250056,4.040074257,4.000182470,157.634097,0.000000
(11#)217/2,251521,1.652601,251789,2.640676,251160,9.61328369,250635,9.71279431,251211,4.017679437,4.000612423,157.954664,0.000000
(11#)109,252869,1.645231,252937,2.640676,252525,10.74714312,252525,9.48170540,252366,3.997151262,3.999284970,158.268412,0.000000
(11#)219/2,254057,1.404860,254083,2.640676,252945,9.86936278,253890,9.53619797,253521,3.870950888,4.000433543,158.580837,0.000000
(11#)110,254717,1.557682,255253,2.640676,254940,9.49365288,254100,9.38903437,254676,3.986599228,3.999449530,158.899010,0.000000
(17#)/2,259801,1.302059,262144,2.640666,265650,10.60037827,255255,10.92542184,262655,4.001153509,4.000013972,160.756979,0.000000
(13#)9,284246,1.491357,285283,2.640675,271425,10.70395808,270270,10.24258254,277676,3.967793895,4.000018819,166.807497,0.000000
(13#)19/2,297257,1.436350,300299,2.640674,285285,10.47886819,285285,10.84508708,292696,3.841134191,4.000061933,170.591295,0.000000
(13#)10,308621,1.656639,315313,2.640674,300300,11.39163859,300300,10.24258193,307715,4.051309316,4.000005210,174.272511,0.000000
(13#)21/2,324752,1.777529,330329,2.640674,315315,10.99969826,315315,10.24258166,322735,4.158644344,4.000045341,177.859581,0.000000
(13#)11,342527,1.638995,345329,2.640673,338520,10.05348481,330330,10.24258137,337754,3.977338582,4.000009989,181.354929,0.000000
(13#)23/2,354983,1.708040,360337,2.640673,345345,10.96999501,345345,10.73032309,352772,4.009387700,4.000026863,184.770083,0.000000
(13#)12,368971,1.653108,375373,2.640672,373065,10.33491788,373065,10.60408349,367790,3.867573596,4.000015846,188.114565,0.000000
(13#)25/2,375916,1.627434,390389,2.640672,379995,10.28726375,375375,10.24258061,382808,4.003032839,4.000016981,191.382369,0.000000
(13#)13,400237,1.596723,405401,2.640672,390390,10.70842058,390390,10.24258038,397826,3.939388823,4.000046759,194.581415,0.000000
(13#)27/2,407656,1.572109,420419,2.640671,412335,10.43217669,405405,10.24258018,412844,3.981748323,4.000025968,197.717688,0.000000
(13#)14,432119,1.745992,435427,2.640671,420420,10.77175055,420420,10.24257996,427861,4.078126815,3.999992509,200.791385,0.000000
(13#)29/2,446041,1.748212,450431,2.640671,435435,11.05243947,435435,10.62193455,442878,4.018009056,4.000042144,203.807023,0.000000
(13#)15,456656,1.570909,465463,2.640671,464100,10.04902968,451605,10.49186986,457895,3.842873977,4.000037583,206.773839,0.000000
(13#)31/2,466373,1.823683,480463,2.640670,471240,10.93909054,465465,10.59577177,472912,4.102102115,4.000007662,209.682709,0.000000
(13#)16,488596,1.663318,495491,2.640670,482790,10.62684437,480480,10.24257920,487929,4.014390485,4.000034206,212.547775,0.000000
(13#)33/2,506279,1.701249,510481,2.640670,502425,10.58087771,504735,10.41472311,502946,3.982957509,4.000006832,215.358793,0.000000
(17#),515519,1.804316,524288,2.640665,510510,10.65564912,510510,10.92541743,517963,4.085205188,4.000044720,217.908435,0.000000
(13#)35/2,533284,1.669630,540539,2.640670,525525,10.64996107,533715,10.30110763,532979,3.942538435,4.000001930,220.862962,0.000000
(13#)18,546253,1.799450,555523,2.640669,554400,10.17761140,540540,10.24257853,547996,3.922997562,4.000040635,223.544556,0.000000
(13#)37/2,560548,1.680474,570569,2.640669,555555,10.96602802,555555,10.53522349,563012,3.964467014,4.000009926,226.197894,0.000000
(13#)19,584894,1.852520,585581,2.640669,570570,11.07476535,570570,10.84508285,578028,4.078806535,4.000047879,228.807527,0.000000
(13#)39/2,594974,1.749652,600577,2.640669,596505,10.66468703,585585,10.24257809,593044,4.029338683,4.000028260,231.378259,0.000000
(13#)20,608659,1.865364,615607,2.640669,600600,10.82924880,608685,10.36030868,608061,4.049583817,4.000017264,233.919990,0.000000
(13#)41/2,628151,1.707180,630613,2.640669,615615,10.34637276,615615,10.50520803,623077,3.905889788,4.000017038,236.424185,0.000000
(13#)21,633881,1.766052,645641,2.640669,638715,10.02727168,636405,10.30952259,638093,3.874594515,4.000042735,238.899756,0.000000
(13#)43/2,651082,1.902399,660659,2.640668,645645,10.46717903,645645,10.49239655,653109,3.981892796,4.000023414,241.342549,0.000000
(13#)22,669742,1.857311,675643,2.640668,660660,10.23028038,660660,10.24257743,668125,4.002062887,4.000008176,243.749885,0.000000
(13#)45/2,686087,1.886868,690689,2.640668,680295,10.72494126,680295,10.28412932,683141,4.025980170,4.000005066,246.138132,0.000000
(13#)23,691682,1.907405,705689,2.640668,690690,10.82133972,690690,10.73031898,698157,4.031080171,4.000056156,248.491071,0.000000
(13#)47/2,708556,1.868601,720703,2.640668,705705,10.92166253,705705,10.47018993,713172,4.018954183,4.000025059,250.819122,0.000000
(13#)24,729193,1.887521,735733,2.640668,726495,10.62265705,726495,10.30110595,728188,3.990320938,4.000025015,253.123386,0.000000
(13#)49/2,741308,1.735068,750749,2.640668,735735,10.09649070,746130,10.60407951,743204,3.883525485,4.000020714,255.400084,0.000000
(13#)25,751691,1.870376,765763,2.640668,750750,10.45435252,750750,10.24257676,758220,4.022296701,4.000016204,257.651859,0.000000
(17#)3/2,767434,1.745741,780733,2.640668,765765,10.83135532,765765,10.92541512,773236,4.048504531,4.000028193,259.873265,0.000000
(13#)26,784027,1.864601,795793,2.640668,780780,10.47297403,780780,10.24257657,788251,4.047843927,4.000005149,262.084787,0.000000
(13#)53/2,803039,1.679567,810809,2.640667,795795,10.57115585,795795,10.44341131,803267,3.998897243,4.000030138,264.267315,0.000000
(13#)27,816617,1.859072,825821,2.640667,820050,10.82483634,810810,10.24257636,818283,4.039155775,4.000036088,266.427415,0.000000
(13#)55/2,840799,1.954996,840839,2.640667,825825,10.32884655,825825,10.24257627,833298,3.989751492,4.000045574,268.567134,0.000000
(13#)28,841784,1.981407,855851,2.640667,844305,10.16365033,844305,10.25923077,848314,3.949565453,3.999997964,270.685346,0.000000
(13#)57/2,862409,1.940781,870853,2.640667,863940,10.32588181,855855,10.84508057,863329,4.043582604,4.000015186,272.782078,0.000000
(13#)29,881819,1.958695,885883,2.640667,870870,11.19075694,870870,10.62193068,878345,4.036867352,4.000014305,274.863139,0.000000
(13#)59/2,886177,1.977570,900869,2.640667,899745,10.56258008,885885,10.42227022,893360,3.985651763,4.000068820,276.919102,0.000000
(13#)30,903362,1.998623,915911,2.640667,903210,10.71463612,903210,10.49186602,908376,3.988154749,4.000008413,278.964154,0.000000
(13#)61/2,922183,1.989919,930911,2.640667,915915,10.79786993,915915,10.41617873,923391,4.008499944,4.000038428,280.985412,0.000000
(13#)31,942836,1.901318,945943,2.640667,930930,10.80518138,930930,10.59576793,938407,3.935632054,4.000000783,282.993320,0.000000
(13#)63/2,958553,1.950583,960941,2.640667,951405,10.22364470,945945,10.24257559,953422,3.930115704,4.000016818,284.979493,0.000000
(13#)32,975329,1.921880,975967,2.640667,960960,10.49009342,960960,10.24257551,968438,3.933810206,4.000051736,286.952570,0.000000
(13#)65/2,979361,1.915112,990989,2.640667,987525,10.10023907,975975,10.24257542,983453,3.913246141,4.000023701,288.908707,0.000000
(13#)33,997153,2.008311,1006003,2.640667,997815,10.59907882,990990,10.24257535,998469,4.033268190,4.000007823,290.847785,0.000000
(13#)67/2,1018432,1.996353,1021019,2.640667,1006005,10.84121046,1009470,10.41471937,1013484,4.094105403,4.000003572,292.771474,0.000000
(17#)2,1035908,2.038628,1036027,2.640666,1021020,11.16044006,1021020,10.92541355,1028500,3.989458858,4.000053594,294.678858,0.000000
(13#)69/2,1048748,1.923500,1048576,2.640664,1036035,10.45278692,1036035,10.73031681,1043515,3.889057314,4.000017780,296.262246,0.000000
(13#)35,1052782,1.893814,1066063,2.640666,1060290,10.01544137,1051050,10.24257505,1058530,3.912947355,4.000027145,298.451643,0.000000
(13#)71/2,1068703,1.961940,1081079,2.640666,1067430,10.23567579,1066065,10.39101810,1073546,3.987580777,4.000012189,300.316167,0.000000
(13#)36,1087124,1.887935,1096079,2.640666,1081080,10.78793091,1081080,10.24257492,1088561,4.060849584,4.000033201,302.164730,0.000000
(13#)73/2,1096406,2.009733,1111091,2.640666,1096095,10.72879852,1096095,10.38683647,1103576,4.076247825,4.000041930,304.001082,0.000000
(13#)37,1112632,1.783974,1126093,2.640666,1119195,11.20446381,1119195,10.60407738,1118592,4.037714047,3.999983481,305.822815,0.000000
(13#)75/2,1132022,1.911571,1141139,2.640666,1138830,10.68892906,1138830,10.38588640,1133607,3.940014921,4.000032125,307.636717,0.000000
(13#)38,1141223,2.094716,1156151,2.640666,1141140,10.77955240,1141140,10.84507904,1148622,4.036273223,4.000043304,309.433639,0.000000
(13#)77/2,1158967,2.088773,1171133,2.640666,1163085,10.36886098,1156155,10.24257459,1163638,4.110447553,4.000033829,311.214399,0.000000
(13#)39,1185263,1.985614,1186181,2.640666,1171170,11.03327488,1171170,10.24257453,1178653,4.117716213,4.000009900,312.990612,0.000000
(13#)79/2,1197767,2.072437,1201183,2.640666,1186185,10.40663940,1186185,10.37559492,1193668,3.998795279,4.000024127,314.749274,0.000000
(13#)40,1215982,2.004533,1216213,2.640666,1201200,10.12831777,1201200,10.24257439,1208684,3.922714181,4.000027669,316.499317,0.000000
(13#)81/2,1224277,1.890119,1231229,2.640666,1229865,10.23252089,1217370,10.36030508,1223699,3.908513573,4.000037105,318.236059,0.000000
(13#)41,1239556,1.951408,1246243,2.640666,1231230,10.26385968,1231230,10.50520439,1238714,3.945416173,4.000010310,319.961128,0.000000
(13#)83/2,1246396,2.043471,1261259,2.640666,1256640,10.62755688,1246245,10.36902576,1253730,4.035144625,4.000038675,321.675195,0.000000
(13#)42,1266623,2.015457,1276271,2.640666,1261260,10.37396671,1272810,10.30951905,1268745,4.047831282,3.999983265,323.377784,0.000000
(17#)5/2,1287179,1.987735,1291271,2.640666,1276275,11.08235145,1276275,10.92541238,1283760,3.986109316,4.000046319,325.068205,0.000000
(13#)43,1295134,2.055594,1306289,2.640666,1291290,10.14716671,1291290,10.49239293,1298775,3.965405497,3.999997592,326.750027,0.000000
(13#)87/2,1315543,2.086140,1321319,2.640666,1306305,10.22172330,1306305,10.62192859,1313791,3.954644888,4.000070783,328.422734,0.000000
(13#)44,1328168,2.030821,1336333,2.640666,1321320,10.23773806,1322685,10.41127516,1328806,3.968615978,4.000009577,330.083397,0.000000
(13#)89/2,1347901,1.967473,1351327,2.640666,1345890,10.55063371,1336335,10.36030463,1343821,3.959450697,4.000019043,331.731789,0.000000
(13#)45,1355734,1.976479,1366349,2.640665,1360590,10.52762305,1354815,10.49186398,1358836,3.983641979,4.000024074,333.373351,0.000000
(13#)91/2,1368904,2.090800,1381349,2.640665,1369095,10.37807610,1366365,10.24257378,1373851,4.024331999,4.000005661,335.002781,0.000000
(13#)46,1389772,2.008543,1396393,2.640665,1381380,11.15082434,1381380,10.73031533,1388867,4.028929017,4.000041619,336.627391,0.000000
(13#)93/2,1403137,2.046917,1411387,2.640665,1396395,10.20389951,1396395,10.59576588,1403882,3.959446488,4.000029996,338.237195,0.000000
(13#)47,1425958,2.054855,1426393,2.640665,1415505,11.08294835,1411410,10.47018638,1418897,3.996308367,4.000000991,339.839038,0.000000
(13#)95/2,1430789,2.138708,1441439,2.640665,1426425,10.57786404,1426425,10.84507790,1433912,4.017129737,4.000049802,341.436012,0.000000
(13#)48,1456303,2.124245,1456451,2.640665,1444170,10.57275899,1452990,10.30110247,1448928,4.061149979,4.000018299,343.020405,0.000000
(13#)97/2,1456694,2.035275,1471447,2.640665,1461075,10.43234609,1456455,10.35039004,1463943,4.023813073,4.000041550,344.594303,0.000000
(13#)49,1476056,2.082268,1486451,2.640665,1475565,10.15191366,1471470,10.24257343,1478958,4.046506957,4.000020353,346.160371,0.000000
(13#)99/2,1498487,2.193683,1501499,2.640665,1492260,10.79957702,1492260,10.60407595,1493973,4.072258286,4.000030266,347.722457,0.000000
(13#)50,1502582,2.067914,1516513,2.640665,1501500,10.27704077,1514205,10.41471738,1508988,4.006952825,3.999991263,349.272587,0.000000
(13#)101/2,1526111,2.057455,1531499,2.640665,1516515,10.58257256,1516515,10.34603362,1524004,3.948630719,4.000016230,350.811562,0.000000
(17#)3,1535824,2.046245,1546537,2.640665,1536150,10.80427215,1531530,10.92541145,1539019,3.923098550,4.000061516,352.347703,0.000000
(13#)103/2,1552246,2.144974,1561559,2.640665,1551165,10.26184559,1546545,10.34398481,1554034,3.953211132,4.000002484,353.874155,0.000000
(13#)52,1567109,2.094164,1576571,2.640665,1570800,10.16796320,1561560,10.24257315,1569049,3.934328668,4.000020750,355.391671,0.000000
(13#)105/2,1585568,2.106127,1591589,2.640665,1590435,9.83009079,1576575,10.24257310,1584064,3.951429398,4.000002215,356.901985,0.000000
(13#)53,1592347,2.098407,1606603,2.640665,1591590,10.51280060,1591590,10.44340782,1599079,3.953073907,4.000075956,358.404206,0.000000
(13#)107/2,1621577,2.065811,1621619,2.640665,1606605,10.50942819,1606605,10.34012133,1614095,4.009959895,3.999990731,359.899045,0.000000
(13#)54,1632791,2.053619,1636627,2.640665,1629705,10.23651941,1621620,10.24257297,1629110,3.995864302,4.000024255,361.385620,0.000000
(13#)109/2,1641506,2.124103,1651621,2.640665,1649340,10.24325285,1636635,10.33829792,1644125,4.009635208,4.000034124,362.863459,0.000000
(13#)55,1653053,2.095492,1666657,2.640665,1651650,10.43708462,1651650,10.24257289,1659140,3.993478427,4.000028821,364.338163,0.000000
(13#)111/2,1679198,2.083012,1681679,2.640665,1666665,10.52977318,1666665,10.53521778,1674155,4.022558351,4.000020137,365.804321,0.000000
(13#)56,1689113,2.150393,1696693,2.640665,1681680,10.43302821,1688610,10.25922737,1689170,4.011327556,4.000018882,367.262634,0.000000
(13#)113/2,1701709,2.059257,1711687,2.640665,1708245,10.27785110,1708245,10.38588445,1704185,3.950826663,4.000003164,368.712051,0.000000
(13#)57,1720819,2.131617,1726693,2.640665,1711710,10.73756359,1711710,10.84507700,1719201,3.969631992,4.000045424,370.155767,0.000000
(13#)115/2,1735414,2.055283,1741723,2.640665,1726725,10.96279143,1726725,10.73031425,1734216,3.941972199,4.000020986,371.595001,0.000000
(13#)58,1742492,2.093576,1756747,2.640665,1741740,10.41116077,1741740,10.62192718,1749231,3.950493719,4.000025760,373.026961,0.000000
(13#)117/2,1761943,2.133764,1771751,2.640665,1756755,10.24397417,1763580,10.41127378,1764246,3.988111835,4.000010152,374.450418,0.000000
(13#)59,1785341,2.094852,1786781,2.640665,1771770,10.66292657,1771770,10.42226682,1779261,3.984208791,4.000028459,375.869817,0.000000
(17#)7/2,1792828,2.146530,1801781,2.640665,1789515,10.54188728,1786785,10.92541070,1794276,4.031836055,4.000057815,377.279958,0.000000
(13#)60,1812164,2.156059,1816813,2.640665,1806420,10.94227195,1806420,10.49186260,1809291,4.028880801,3.999965604,378.686751,0.000000
(13#)121/2,1826464,2.170682,1831811,2.640665,1816815,10.68360335,1826055,10.36030315,1824307,4.026232488,4.000037508,380.084101,0.000000
(13#)61,1846462,2.164885,1846843,2.640665,1831830,10.65158575,1831830,10.41617533,1839322,4.045348333,4.000029064,381.478422,0.000000
(13#)123/2,1859489,1.979637,1861859,2.640665,1846845,10.51945450,1846845,10.50520244,1854337,4.048675731,4.000047929,382.865144,0.000000
(13#)62,1875931,2.035858,1876859,2.640665,1861860,11.06235944,1865325,10.60407488,1869352,4.053256253,4.000010940,384.244363,0.000000
(13#)125/2,1877296,1.977693,1891889,2.640665,1887270,10.43821994,1876875,10.24257231,1884367,4.040739181,4.000023248,385.620373,0.000000
(13#)63,1895332,2.046121,1906889,2.640665,1891890,10.41631922,1891890,10.24257226,1899382,4.023984084,4.000037992,386.987755,0.000000
(13#)127/2,1913854,2.127029,1921919,2.640665,1919190,10.62339766,1906905,10.32451281,1914397,4.033085648,3.999994738,388.352049,0.000000
(13#)64,1924204,2.214646,1936889,2.640664,1929585,10.12956194,1921920,10.24257219,1929412,4.025160097,4.000034517,389.705174,0.000000
(13#)129/2,1949657,2.162140,1951949,2.640664,1936935,10.52571125,1936935,10.49239099,1944428,3.962605378,4.000036086,391.060740,0.000000
(13#)65,1963592,2.094141,1966963,2.640664,1951950,10.18060301,1951950,10.24257213,1959443,3.950183835,4.000005727,392.406548,0.000000
(13#)131/2,1968059,2.172061,1981963,2.640664,1966965,10.75614284,1966965,10.32197187,1974458,3.973040430,4.000045645,393.745565,0.000000
(13#)66,1985792,2.182376,1996979,2.640664,1981980,10.27839192,1981980,10.24257205,1989473,4.002537427,3.999999012,395.080534,0.000000
(13#)133/2,1998058,2.211318,2012009,2.640664,1996995,11.03446794,1996995,10.84507626,2004488,4.066539945,4.000026948,396.411323,0.000000
(13#)67,2020861,2.229865,2027023,2.640664,2018940,10.61056541,2018940,10.41471604,2019503,4.047105139,4.000020953,397.735341,0.000000
(13#)135/2,2029831,2.154800,2042039,2.640664,2027025,10.57383781,2040885,10.28412394,2034518,4.023159076,4.000020572,399.054242,0.000403
(17#)4,2055437,2.105321,2057053,2.640664,2042040,10.94364720,2042040,10.92541004,2049533,3.970028732,4.000050101,400.367737,0.008395
(13#)137/2,2062322,2.138657,2072053,2.640664,2070705,10.25061581,2057055,10.31844279,2064548,3.958952664,3.999994187,401.674841,0.016297
(13#)69,2077606,2.216329,2087081,2.640664,2072070,10.50591997,2072070,10.73031337,2079563,3.979214911,4.000038380,402.979266,0.024135
(13#)139/2,2091464,2.190662,2097152,2.640663,2087085,10.89540775,2087085,10.31733512,2094579,3.981279104,4.000018964,403.850587,0.029342
(13#)70,2111114,2.005905,2117099,2.640664,2102100,10.11828518,2102100,10.24257179,2109594,3.996748543,4.000038144,405.569705,0.039555
(13#)141/2,2125304,2.186157,2132129,2.640664,2126670,10.31120478,2117115,10.47018446,2124609,4.028609652,4.000032426,406.859279,0.047161
(13#)71,2136149,2.061987,2147137,2.640664,2132130,10.41600714,2132130,10.39101479,2139624,4.025398386,4.000006019,408.142072,0.054682
(13#)143/2,2147606,2.128512,2162137,2.640664,2158065,10.66125575,2147145,10.24257170,2154639,4.020184610,4.000031198,409.419349,0.062125
(13#)72,2171504,2.171056,2177167,2.640664,2162160,9.95103170,2162160,10.24257166,2169654,3.996335664,4.000015920,410.694386,0.069510
(13#)145/2,2187044,2.195142,2192161,2.640664,2177175,10.54276534,2177175,10.62192614,2184669,3.965507409,4.000014901,411.961638,0.076807
(13#)73,2201393,2.083583,2207203,2.640664,2204475,10.54164931,2204475,10.41127276,2199684,3.951479266,4.000040649,413.228249,0.084058
(13#)147/2,2219171,2.167686,2222219,2.640664,2207205,10.43129766,2207205,10.24257157,2214699,3.946251600,3.999990067,414.488027,0.091227
(13#)74,2229893,2.207717,2237219,2.640664,2222220,10.43182629,2222220,10.53521644,2229714,3.990583145,4.000056075,415.741879,0.098321
(13#)149/2,2250184,2.239203,2252233,2.640664,2238390,10.84372138,2238390,10.60407403,2244729,4.031033532,4.000010723,416.992360,0.105355
(13#)75,2254159,2.247952,2267263,2.640664,2258025,10.70154327,2258025,10.49186157,2259745,4.028706808,4.000022046,418.239671,0.112330
(13#)151/2,2269648,2.234703,2282257,2.640664,2267265,10.44606576,2277660,10.38588313,2274760,4.017405539,4.000020151,419.479550,0.119225
(13#)76,2287477,2.183697,2297291,2.640664,2282280,10.74753823,2282280,10.84507562,2289775,3.985133021,4.000034124,420.718326,0.126075
(17#)9/2,2297546,2.020006,2312293,2.640664,2297295,10.90191129,2297295,10.92540949,2304790,3.935041989,4.000023603,421.950108,0.132847
(13#)77,2324848,2.023201,2327323,2.640664,2323230,10.09833162,2312310,10.24257137,2319805,3.914361382,4.000004946,423.179866,0.139571
(13#)155/2,2330698,2.195868,2342309,2.640664,2327325,10.50852305,2327325,10.59576346,2334820,3.939780276,4.000053497,424.401761,0.146215
(13#)78,2352356,2.166708,2357353,2.640664,2342340,10.08580510,2342340,10.24257131,2349835,3.947716526,4.000017970,425.624144,0.152824
(13#)157/2,2362397,2.123739,2372369,2.640664,2357355,10.31103662,2357355,10.30865239,2364850,3.985145880,4.000022685,426.840057,0.159363
(13#)79,2374888,2.183793,2387383,2.640664,2372370,10.45218633,2372370,10.37559166,2379865,3.986578370,3.999998968,428.051659,0.165843
(13#)159/2,2391553,2.170606,2402383,2.640664,2387385,10.68463514,2387385,10.44340596,2394880,3.997153479,4.000040167,429.258027,0.172260
(13#)80,2404177,2.206745,2417399,2.640664,2415105,10.29215181,2415105,10.27175229,2409895,3.978415297,4.000012707,430.461615,0.178627
(13#)161/2,2418436,2.218358,2432429,2.640664,2417415,10.63828989,2417415,10.73031266,2424910,3.992646605,4.000017518,431.662288,0.184946
(13#)81,2439559,2.167708,2447437,2.640664,2434740,10.32293673,2434740,10.36030184,2439925,3.971272629,4.000046834,432.857212,0.191200
(13#)163/2,2449693,2.069507,2462443,2.640664,2447445,10.23121739,2447445,10.30618957,2454941,3.978724638,4.000021001,434.048027,0.197400
(13#)82,2469433,2.201227,2477471,2.640664,2462460,10.30129081,2462460,10.50520112,2469956,3.989920865,4.000027028,435.236666,0.203557
