START,n_0,C_min,Npred_0,Cpred_min,n_1,C_max,Npred_1,Cpred_max,n_geom,C_avg,Cpred_avg,Align,CpredAlign
(13#)165/2,2492383,2.150254,2492461,2.640664,2482935,10.26135445,2477475,10.24257107,2484971,4.002944820,4.000019829,436.418427,0.209645
(13#)83,2503348,2.175427,2507489,2.640664,2493645,10.62398884,2492490,10.36902253,2499986,3.991263126,4.000024999,437.599337,0.215698
(13#)167/2,2519329,2.174516,2522503,2.640664,2507505,10.46253835,2507505,10.30464720,2515001,3.989031665,4.000013761,438.775336,0.221695
(13#)84,2528516,2.211674,2537527,2.640664,2523675,10.81228413,2523675,10.41471504,2530016,4.001685420,4.000037837,439.948342,0.227645
(13#)169/2,2538527,2.215123,2552531,2.640664,2545620,10.52378909,2545620,10.30951586,2545031,4.036590509,3.999987997,441.116049,0.233539
(17#)5,2563973,2.206956,2567557,2.640664,2552550,10.80474962,2552550,10.92540900,2560046,4.030043021,4.000033855,442.281760,0.239392
(13#)171/2,2579207,2.195684,2582551,2.640664,2567565,10.81515250,2567565,10.84507508,2575061,3.999876818,4.000019846,443.441323,0.245186
(13#)86,2596786,2.279641,2597591,2.640664,2582580,10.80415040,2582580,10.49238968,2590076,4.021885663,4.000044949,444.600797,0.250949
(13#)173/2,2607107,2.282511,2612549,2.640664,2611455,10.83994062,2611455,10.60407333,2605091,4.030710409,3.999996827,445.750360,0.256636
(13#)87,2622397,2.207076,2627617,2.640664,2612610,10.73927545,2612610,10.62192531,2620106,4.027920013,4.000061154,446.904789,0.262318
(13#)175/2,2637112,2.217640,2642639,2.640664,2627625,10.35639393,2627625,10.24257081,2635121,3.984598568,4.000026179,448.052142,0.267937
(13#)88,2645171,2.243540,2657651,2.640664,2645370,10.39159764,2645370,10.41127194,2650136,4.016396562,3.999982623,449.195220,0.273508
(13#)177/2,2666101,2.196769,2672639,2.640664,2668575,10.70188728,2657655,10.42226498,2665151,4.033253611,4.000057683,450.332997,0.279026
(13#)89,2676151,2.231541,2687677,2.640664,2672670,10.66672377,2672670,10.36030143,2680166,4.035336880,4.000001701,451.471114,0.284519
(13#)179/2,2688646,2.212094,2702681,2.640664,2687685,10.41675136,2687685,10.30043834,2695182,3.983970026,4.000031495,452.603237,0.289957
(13#)90,2713981,2.183915,2717713,2.640664,2709630,9.97083006,2709630,10.49186075,2710197,3.972475660,4.000011910,453.734076,0.295362
(13#)181/2,2731523,2.171731,2732701,2.640664,2721180,10.51237058,2717715,10.29979173,2725212,3.996066777,4.000001546,454.858248,0.300710
(13#)91,2737006,2.137177,2747713,2.640664,2732730,10.08306381,2732730,10.24257064,2740227,3.970184182,4.000062887,455.980889,0.306026
(13#)183/2,2753578,2.197591,2762759,2.640664,2747745,10.57801378,2747745,10.41617351,2755242,3.946179155,4.000010820,457.102756,0.311312
(13#)92,2774302,2.254459,2777771,2.640664,2762760,10.60969863,2762760,10.73031205,2770257,3.994083188,4.000010326,458.218806,0.316547
(13#)185/2,2789569,2.243756,2792773,2.640664,2777775,10.62107662,2777775,10.53521544,2785272,4.044678307,4.000038431,459.330866,0.321739
(13#)93,2804299,2.193318,2807789,2.640664,2792790,10.95524227,2792790,10.59576263,2800287,4.077485971,4.000005373,460.440739,0.326896
(17#)11/2,2818276,2.284102,2822819,2.640664,2807805,11.24639704,2807805,10.92540856,2815302,4.057728621,4.000038364,461.548444,0.332020
(13#)94,2824306,2.239894,2837803,2.640664,2822820,10.58426715,2822820,10.47018317,2830317,4.052807426,4.000027056,462.649595,0.337090
(13#)189/2,2841166,2.188566,2852849,2.640664,2837835,10.40623860,2847075,10.38588215,2845332,4.038380853,4.000005858,463.752149,0.342143
(13#)95,2865007,2.192574,2867861,2.640664,2852850,10.99338895,2852850,10.84507460,2860347,3.984757252,4.000010681,464.849089,0.347147
(13#)191/2,2869586,2.159935,2882863,2.640664,2867865,10.10469273,2867865,10.29676393,2875362,3.970435088,4.000047235,465.942207,0.352112
(13#)96,2889301,2.274633,2897893,2.640664,2882880,10.16709421,2882880,10.24257041,2890377,3.945797555,4.000058614,467.034292,0.357050
(13#)193/2,2911721,2.210784,2912893,2.640664,2905980,9.91194854,2905980,10.30109935,2905392,3.939502109,3.999993387,468.121153,0.361942
(13#)97,2913832,2.228863,2927917,2.640664,2912910,10.40736333,2912910,10.35038689,2920407,3.950776859,4.000031893,469.206731,0.366806
(13#)195/2,2928017,2.229187,2942909,2.640664,2940630,10.15825503,2927925,10.24257034,2935422,3.971723389,4.000013353,470.287005,0.371626
(13#)98,2952199,2.242233,2957947,2.640664,2942940,10.16102205,2942940,10.24257032,2950437,3.981749234,4.000005514,471.367614,0.376425
(13#)197/2,2968153,2.231808,2972969,2.640664,2957955,10.47172889,2957955,10.29509630,2965452,3.993555507,4.000041183,472.444118,0.381186
(13#)99,2979682,2.224337,2987983,2.640664,2984520,10.46726133,2984520,10.60407274,2980468,3.976867938,4.000010192,473.517121,0.385910
(13#)199/2,2988283,2.180719,3002981,2.640664,2993445,10.17409674,2987985,10.29456300,2995483,3.976750123,4.000050359,474.586080,0.390596
(13#)100,3008938,2.139340,3018013,2.640664,3016650,10.18176226,3003000,10.24257023,3010498,3.971957369,4.000005200,475.654576,0.395260
(13#)201/2,3019858,2.226987,3033011,2.640663,3028410,10.26063654,3028410,10.41471423,3025513,3.964301977,4.000013998,476.717797,0.399879
(13#)101,3041608,2.241316,3048043,2.640663,3033030,10.36913537,3043425,10.36030087,3040528,3.990838434,4.000015192,477.780587,0.404479
(13#)203/2,3060964,2.191750,3063059,2.640663,3048045,10.44670797,3048045,10.62192462,3055543,3.971593511,4.000013137,478.839426,0.409041
(17#)6,3063694,2.227320,3078073,2.640663,3063060,10.85898710,3063060,10.92540816,3070558,3.995292375,4.000048735,479.895328,0.413572
(13#)205/2,3081739,2.299466,3093071,2.640663,3078075,10.49765120,3078075,10.50520013,3085573,4.012048314,4.000046600,480.947335,0.418067
(13#)103,3095308,2.281496,3108103,2.640663,3094245,10.59787734,3093090,10.34398170,3100588,4.015727742,3.999981831,481.998970,0.422541
(13#)207/2,3115402,2.222816,3123091,2.640663,3108105,10.98021149,3108105,10.73031153,3115603,4.039049724,4.000021018,483.044798,0.426973
(13#)104,3128803,2.260340,3138131,2.640663,3123120,10.16469140,3123120,10.24257007,3130618,4.017058634,4.000035670,484.091537,0.431389
(13#)209/2,3147163,2.185172,3153149,2.640663,3138135,11.04434868,3138135,10.84507417,3145633,4.023400260,4.000029745,485.134048,0.435770
(13#)105,3163168,2.329698,3168119,2.640663,3161235,11.20112666,3161235,10.49186008,3160648,4.062484255,4.000030330,486.170565,0.440107
(13#)211/2,3178369,2.338073,3183179,2.640663,3168165,10.37427834,3182025,10.30951489,3175663,4.059666098,4.000018835,487.210652,0.444442
(13#)106,3184942,2.261835,3198191,2.640663,3183180,10.81862335,3183180,10.44340470,3190678,4.083528431,4.000014569,488.244786,0.448734
(13#)213/2,3207779,2.292646,3213163,2.640663,3198195,11.02614268,3198195,10.39101301,3205693,4.069903739,4.000027130,489.273560,0.452987
(13#)107,3225197,2.290834,3228223,2.640663,3213210,10.78466215,3213210,10.34011823,3220708,4.067859223,4.000025750,490.305776,0.457237
(13#)215/2,3236348,2.266229,3243239,2.640663,3228225,10.72328587,3228225,10.49238871,3235723,4.069427245,4.000004983,491.332394,0.461446
(13#)108,3245399,2.287321,3258247,2.640663,3247860,10.44575592,3243240,10.24256991,3250738,4.023199747,4.000042942,492.355907,0.465627
(13#)217/2,3265187,2.257674,3273269,2.640663,3258255,10.37257391,3258255,10.59576196,3265753,3.999853223,4.000012997,493.377832,0.469784
(13#)109,3287294,2.165618,3288269,2.640663,3273270,10.74505798,3273270,10.33829482,3280768,3.988845428,4.000024641,494.395740,0.473908
(13#)219/2,3289226,2.225823,3303281,2.640663,3288285,10.08886754,3288285,10.38683140,3295783,3.976613626,4.000008397,495.411958,0.478009
(13#)110,3304094,2.252068,3318307,2.640663,3303300,10.09268516,3303300,10.24256983,3310798,3.950633559,4.000030376,496.426633,0.482088
(17#)13/2,3320662,2.207555,3333313,2.640663,3318315,10.96634431,3318315,10.92540780,3325814,3.956638675,4.000042480,497.437488,0.486136
(13#)111,3338372,2.180086,3348307,2.640663,3333330,10.28240376,3333330,10.53521465,3340829,3.963939301,4.000010843,498.445087,0.490154
(13#)223/2,3348887,2.243184,3363343,2.640663,3357585,10.57091623,3357585,10.60407223,3355844,3.996784907,4.000028910,499.453068,0.494159
(13#)112,3370529,2.179221,3378373,2.640663,3377220,10.20924151,3377220,10.25922433,3370859,3.997410928,3.999998244,500.458221,0.498137
(13#)225/2,3381344,2.258735,3393373,2.640663,3378375,10.23191134,3378375,10.24256974,3385874,4.022149958,4.000062378,501.458967,0.502083
(13#)113,3403934,2.194692,3408389,2.640663,3393390,10.62777034,3393390,10.33484512,3400889,4.029117134,4.000016984,502.458395,0.506008
(13#)227/2,3409631,2.276455,3423419,2.640663,3416490,10.79437204,3416490,10.38588136,3415904,4.035147802,3.999975153,503.456380,0.509913
(13#)114,3431089,2.281014,3438419,2.640663,3423420,10.70776257,3423420,10.84507378,3430919,3.982462828,4.000063141,504.450020,0.513786
(13#)229/2,3443459,2.231768,3453409,2.640663,3438435,10.23706997,3438435,10.28769112,3445934,3.957154507,3.999994896,505.440666,0.517632
(13#)115,3462722,2.229378,3468463,2.640663,3453450,10.40840553,3453450,10.73031106,3460949,3.936655685,4.000051852,506.433212,0.521472
(13#)231/2,3469519,2.217232,3483463,2.640663,3468465,9.86728574,3468465,10.24256963,3475964,3.903165963,4.000015119,507.419890,0.525274
(13#)116,3491869,2.138364,3498493,2.640663,3483480,10.13048281,3483480,10.62192404,3490979,3.875165725,4.000019702,508.406246,0.529061
(13#)233/2,3500254,2.192044,3513491,2.640663,3498495,9.97658112,3498495,10.28690972,3505994,3.857611110,4.000058189,509.388228,0.532818
(13#)117,3517952,2.182458,3528521,2.640663,3527160,10.10416097,3527160,10.41127070,3521009,3.884969300,3.999980049,510.370041,0.536559
(13#)235/2,3529576,2.200977,3543523,2.640663,3528525,10.39748285,3528525,10.47018221,3536024,3.910014696,4.000038034,511.347780,0.540272
(13#)118,3547982,2.281322,3558553,2.640663,3543540,10.45795496,3543540,10.42226374,3551039,3.960662694,4.000012281,512.325108,0.543969
(13#)237/2,3563267,2.297351,3573529,2.640663,3558555,10.40322510,3558555,10.37558991,3566054,4.001238391,4.000004675,513.296714,0.547632
(17#)7,3574687,2.291001,3588527,2.640663,3573570,11.06657009,3573570,10.92540747,3581069,4.031617178,4.000037312,514.267550,0.551278
(13#)239/2,3593059,2.305189,3603583,2.640663,3593205,10.34056916,3588585,10.28578708,3596084,4.015539082,4.000052843,515.239944,0.554916
(13#)120,3611617,2.302989,3618583,2.640663,3603600,10.39554332,3612840,10.49185951,3611099,4.018617100,3.999997746,516.206546,0.558520
(13#)241/2,3623707,2.280203,3633583,2.640663,3618615,10.18881268,3632475,10.30109841,3626114,4.035340523,4.000014307,517.170990,0.562103
(13#)121,3645338,2.340600,3648643,2.640663,3633630,10.38531163,3633630,10.24256944,3641129,4.056037049,4.000036369,518.137136,0.565680
(13#)243/2,3661204,2.283880,3663659,2.640663,3652110,10.64376408,3652110,10.36030010,3656144,4.051530923,4.000025075,519.098321,0.569225
(13#)122,3664922,2.321766,3678671,2.640663,3663660,10.75040719,3663660,10.41617227,3671159,4.040653482,4.000013924,520.057131,0.572750
(13#)245/2,3679408,2.313846,3693689,2.640663,3678675,10.52933854,3678675,10.24256938,3686174,4.014828788,4.000036112,521.014216,0.576255
(13#)123,3705358,2.299757,3708697,2.640663,3693690,10.61909369,3693690,10.50519935,3701189,4.025057847,4.000001138,521.968571,0.579738
(13#)247/2,3708823,2.266311,3723719,2.640663,3708705,11.00023476,3708705,10.84507343,3716204,4.027936889,4.000037345,522.921734,0.583205
(13#)124,3734708,2.284088,3738733,2.640663,3723720,10.52098900,3730650,10.60407177,3731219,4.012357606,4.000019911,523.872321,0.586650
(13#)249/2,3751247,2.259685,3753721,2.640663,3738735,10.06880729,3738735,10.36902079,3746234,3.997508016,4.000011999,524.819213,0.590070
(13#)125,3761897,2.285347,3768731,2.640663,3753750,10.22132440,3753750,10.24256930,3761250,4.005600569,4.000048640,525.765454,0.593475
(13#)251/2,3769772,2.288990,3783739,2.640663,3769920,10.32333961,3768765,10.28370410,3776265,4.013032321,4.000024945,526.709542,0.596862
(13#)126,3786152,2.179556,3798793,2.640663,3783780,10.31389091,3783780,10.24256927,3791280,3.986636084,4.000004626,527.654498,0.600239
(13#)253/2,3800009,2.273152,3813773,2.640663,3798795,10.83527454,3798795,10.73031065,3806295,3.986023765,4.000012387,528.592808,0.603582
(13#)127,3828641,2.281448,3828821,2.640663,3813810,10.38213694,3813810,10.32450979,3821310,3.980930771,4.000025649,529.533380,0.606921
(17#)15/2,3833054,2.271492,3843823,2.640663,3828825,11.01499164,3828825,10.92540717,3836325,4.018626318,4.000040668,530.469096,0.610231
(13#)128,3846649,2.318090,3858851,2.640663,3848460,10.32378387,3843840,10.24256920,3851340,4.018056235,4.000012248,531.404463,0.613529
(13#)257/2,3867847,2.314641,3873847,2.640663,3861585,10.15608442,3858855,10.28273613,3866355,4.024990247,4.000007909,532.335884,0.616802
(13#)129,3883408,2.276242,3888851,2.640663,3873870,10.63755681,3873870,10.49238793,3881370,4.011839701,4.000027353,533.265859,0.620059
(13#)259/2,3901036,2.244652,3903899,2.640663,3888885,10.41253980,3888885,10.53521399,3896385,4.008449244,4.000050310,534.196622,0.623308
(13#)130,3915676,2.244888,3918913,2.640663,3907365,10.41500959,3903900,10.24256914,3911400,3.986580037,3.999989189,535.123358,0.626532
(13#)261/2,3922939,2.248818,3933929,2.640663,3918915,10.54634492,3918915,10.62192354,3926415,3.982495886,4.000022212,536.048306,0.629740
(13#)131,3936271,2.159689,3948911,2.640663,3946635,10.14533670,3933930,10.32196887,3941430,3.977088138,4.000057123,536.969265,0.632922
(13#)263/2,3961351,2.229841,3963959,2.640663,3948945,10.49166574,3948945,10.28181266,3956445,3.966878860,4.000015331,537.892389,0.636102
(13#)132,3966103,2.272230,3978971,2.640663,3968055,10.38085501,3968055,10.41127021,3971460,3.984117788,4.000007264,538.811425,0.639258
(13#)265/2,3992036,2.311269,3993959,2.640663,3985905,10.55557410,3978975,10.44340375,3986475,4.008933244,4.000015618,539.727130,0.642391
(13#)133,4004722,2.260592,4009003,2.640663,3993990,10.95156577,3993990,10.84507311,4001490,3.988535896,4.000024274,540.644397,0.645520
(13#)267/2,4016021,2.247682,4024003,2.640663,4009005,10.24439933,4009005,10.36029971,4016505,3.986515884,4.000041808,541.557137,0.648623
(13#)134,4036906,2.222918,4039019,2.640663,4037880,10.67954245,4037880,10.41471302,4031520,4.018909214,4.000036649,542.469016,0.651713
(13#)269/2,4041164,2.294163,4054033,2.640663,4039035,10.14158640,4039035,10.28093068,4046535,4.018203930,4.000005427,543.378950,0.654787
(13#)135,4067738,2.281148,4069063,2.640663,4064445,10.62619629,4064445,10.49185902,4061550,4.022411000,4.000015983,544.288037,0.657848
(13#)271/2,4074142,2.270757,4084079,2.640663,4069065,10.38971689,4081770,10.28412096,4076565,3.997756893,4.000001892,545.194473,0.660890
(17#)8,4093013,2.297900,4099093,2.640663,4084080,11.08290066,4084080,10.92540689,4091580,4.001800362,4.000041881,546.098995,0.663916
(13#)273/2,4107721,2.240160,4114087,2.640663,4103715,10.63176853,4103715,10.60407137,4106595,3.987963425,4.000023726,547.000533,0.666923
(13#)137,4128346,2.230444,4129109,2.640663,4114110,10.22601572,4114110,10.31843981,4121610,3.988440119,4.000030875,547.901982,0.669920
(13#)275/2,4143077,2.302459,4144121,2.640663,4129125,10.20803048,4129125,10.24256891,4136625,4.000042404,4.000006471,548.801067,0.672899
(13#)138,4155764,2.253437,4159153,2.640663,4144140,10.59892727,4144140,10.73031027,4151640,3.995961817,4.000037329,549.699594,0.675868
(13#)277/2,4172087,2.267165,4174151,2.640663,4162620,10.53672756,4159155,10.27981459,4166655,3.986938938,4.000038222,550.594348,0.678815
(13#)139,4176296,2.243802,4189183,2.640663,4174170,10.48992808,4174170,10.31733214,4181670,3.981491745,3.999994869,551.489394,0.681753
(13#)279/2,4192121,2.236450,4194304,2.640662,4189185,10.81239511,4189185,10.59576088,4196685,4.011976392,4.000043992,551.793917,0.682750
(13#)140,4208426,2.342126,4219211,2.640663,4204200,10.42483161,4204200,10.24256884,4211700,4.013099275,4.000010666,553.272178,0.687579
(13#)281/2,4231454,2.232447,4234229,2.640663,4219215,10.47724916,4219215,10.27928054,4226715,3.973429278,4.000017327,554.161244,0.690470
(13#)141,4238504,2.299548,4249241,2.640663,4234230,10.31836268,4234230,10.47018145,4241730,3.975374995,4.000011771,555.048259,0.693347
(13#)283/2,4250639,2.258755,4264259,2.640663,4260795,10.36745367,4260795,10.36029946,4256745,3.958736874,4.000018389,555.933942,0.696210
(13#)142,4278179,2.246124,4279267,2.640663,4264260,10.59783827,4264260,10.39101181,4271760,3.953144404,4.000055478,556.817358,0.699057
(13#)285/2,4283894,2.166888,4294259,2.640663,4279275,10.66324889,4279275,10.84507281,4286775,3.937459528,4.000018843,557.698169,0.701887
(13#)143,4304087,2.241303,4309297,2.640663,4301220,10.19935222,4294290,10.24256875,4301790,3.943013543,4.000008242,558.580020,0.704712
(13#)287/2,4316324,2.256552,4324303,2.640663,4309305,10.44617657,4309305,10.50519871,4316805,3.953504674,4.000033434,559.458344,0.707517
(13#)144,4330688,2.256929,4339333,2.640663,4324320,10.04831270,4324320,10.24256872,4331820,3.940375935,4.000014424,560.336429,0.710312
(17#)17/2,4343501,2.161653,4354349,2.640663,4339335,10.54166752,4339335,10.92540663,4346836,3.947339934,4.000011342,561.212062,0.713092
(13#)145,4362716,2.249393,4369349,2.640663,4354350,10.64067859,4354350,10.62192309,4361851,3.995892474,4.000035589,562.085140,0.715855
(13#)291/2,4379369,2.282975,4384379,2.640663,4369365,10.23899145,4369365,10.35038520,4376866,4.015635074,3.999996914,562.958347,0.718610
(13#)146,4397986,2.220088,4399363,2.640663,4384380,10.56367794,4384380,10.38683020,4391881,4.028211194,4.000057705,563.827279,0.721344
(13#)293/2,4408687,2.303754,4414379,2.640663,4408950,10.70274345,4408950,10.41126978,4406896,4.032047918,4.000028122,564.696468,0.724071
(13#)147,4418434,2.340008,4429417,2.640663,4414410,10.22275522,4414410,10.24256864,4421911,4.062096614,3.999986613,565.565338,0.726788
(13#)295/2,4429549,2.307854,4444409,2.640663,4437510,10.56163449,4429425,10.42226281,4436926,4.066259381,4.000018723,566.429970,0.729484
(13#)148,4453481,2.303803,4459451,2.640663,4444440,10.70256676,4444440,10.53521343,4451941,4.039920702,4.000060241,567.295909,0.732177
(13#)297/2,4464067,2.366256,4474469,2.640663,4459455,10.38200177,4459455,10.24256860,4466956,4.035187840,4.000011371,568.158898,0.734852
(13#)149,4487918,2.328576,4489483,2.640663,4476780,10.62866093,4476780,10.60407101,4481971,4.038955326,3.999994781,569.020101,0.737514
(13#)299/2,4492633,2.339811,4504457,2.640663,4489485,10.97702878,4489485,10.73030994,4496986,4.021336197,4.000049747,569.877466,0.740157
(13#)150,4517633,2.295272,4519499,2.640663,4516050,10.55485205,4516050,10.49185858,4512001,4.004029976,4.000015200,570.737180,0.742799
(13#)301/2,4531763,2.289073,4534501,2.640663,4519515,10.34166839,4519515,10.49238729,4527016,3.991958155,4.000030518,571.593076,0.745422
(13#)151,4540013,2.272204,4549537,2.640663,4542615,10.50117337,4542615,10.41471254,4542031,3.993217623,4.000011091,572.449383,0.748038
(13#)303/2,4551473,2.313500,4564559,2.640663,4555320,10.59466995,4555320,10.38588017,4557046,3.979090165,4.000009052,573.303372,0.750640
(13#)152,4568327,2.338999,4579567,2.640663,4564560,10.63526656,4564560,10.84507254,4572061,3.971195226,4.000026423,574.155057,0.753228
(13#)305/2,4584319,2.299086,4594589,2.640663,4579575,10.48010839,4579575,10.41617135,4587076,3.968306573,4.000017957,575.006032,0.755806
(17#)9,4597532,2.280217,4609597,2.640663,4594590,10.97474157,4594590,10.92540638,4602091,3.986285322,4.000037109,575.854719,0.758369
(13#)307/2,4614388,2.357893,4624603,2.640663,4609605,10.25716150,4609605,10.27615066,4617106,4.017360817,4.000032378,576.701808,0.760921
(13#)154,4635076,2.329195,4639633,2.640663,4624620,10.52163363,4624620,10.24256845,4632121,4.014791724,4.000029276,577.548770,0.763465
(13#)309/2,4642766,2.338838,4654649,2.640663,4639635,10.42695098,4639635,10.34398001,4647136,4.005293430,4.000003989,578.393468,0.765996
(13#)155,4667111,2.282965,4669627,2.640663,4654650,10.60521541,4654650,10.59576044,4662151,4.011054070,4.000035733,579.234570,0.768508
(13#)311/2,4683493,2.295360,4684661,2.640663,4669665,10.39449471,4669665,10.27571589,4677166,4.005392630,4.000025753,580.077357,0.771018
(13#)156,4685866,2.300796,4699691,2.640663,4692765,10.16974405,4684680,10.24256840,4692181,3.993591016,4.000001908,580.918465,0.773517
(13#)313/2,4707958,2.284989,4714691,2.640663,4699695,10.20816450,4699695,10.27550269,4707196,3.988139953,4.000034969,581.756452,0.775999
(13#)157,4726327,2.290057,4729693,2.640663,4714710,10.30803546,4714710,10.30864946,4722211,3.983626252,4.000002562,582.593117,0.778471
(13#)315/2,4730806,2.256212,4744711,2.640663,4729725,10.52257606,4729725,10.24256836,4737226,4.007978533,4.000070619,583.429245,0.780934
(13#)158,4745044,2.326804,4759753,2.640663,4744740,10.45529675,4744740,10.37558872,4752241,3.989300776,3.999988479,584.265282,0.783390
(13#)317/2,4765414,2.267349,4774769,2.640663,4762065,10.35225281,4762065,10.28412034,4767256,3.980599148,3.999996549,585.098457,0.785831
(13#)159,4779979,2.337335,4789783,2.640663,4774770,10.15716843,4774770,10.44340300,4782271,3.980654161,4.000061609,585.930112,0.788261
(13#)319/2,4790801,2.339066,4804799,2.640663,4789785,10.76170704,4789785,10.62192270,4797286,3.987118790,4.000002707,586.760475,0.790680
(13#)160,4815091,2.347696,4819813,2.640663,4804800,10.19009246,4804800,10.24256830,4812301,3.986815650,4.000042394,587.589333,0.793089
(13#)321/2,4827454,2.298509,4834829,2.640663,4819815,10.51471812,4819815,10.34011656,4827316,4.025469557,3.999991083,588.416912,0.795487
(13#)161,4844596,2.316469,4849843,2.640663,4834830,10.88136291,4834830,10.73030962,4842331,4.021548841,4.000000189,589.242999,0.797875
(19#)/2,5042162,2.207042,5105063,2.640663,4849845,11.52765470,4849845,11.56807710,4975835,4.021384555,4.000023199,603.080295,0.836933
(17#)10,5145022,2.257707,5360353,2.640663,5222910,10.84861707,5105100,10.92540593,5231170,4.001722978,4.000022049,616.553784,0.873344
(17#)21/2,5549183,2.275124,5615609,2.640662,5360355,11.01295933,5360355,10.92540573,5486498,3.970353420,4.000023398,629.684581,0.907387
(17#)11,5771728,2.241475,5870857,2.640662,5615610,10.98852426,5615610,10.92540553,5741819,3.985652524,4.000019367,642.497734,0.939318
(17#)23/2,6046342,2.266022,6126091,2.640662,5870865,11.63540134,5870865,11.44566275,5997134,4.004344633,4.000024656,655.014022,0.969349
(17#)12,6148612,2.283989,6381371,2.640662,6216210,10.76238733,6126120,10.92540517,6252445,4.000629265,4.000020762,667.255167,0.997673
(17#)25/2,6400841,2.288785,6636611,2.640662,6561555,11.43451436,6561555,11.36150299,6507751,3.988141076,4.000023497,679.233971,1.024440
(17#)13,6693457,2.290983,6891883,2.640662,6846840,10.86480798,6636630,10.92540485,6763053,4.020360273,4.000021560,690.969122,1.049797
(17#)27/2,7027453,2.304305,7147139,2.640662,6906900,11.10395101,6891885,10.92540469,7018352,4.021502059,4.000021013,702.472259,1.073863
(17#)14,7238279,2.272039,7402363,2.640662,7147140,10.95576298,7147140,10.92540455,7273647,3.986983872,4.000020469,713.755342,1.096744
(17#)29/2,7406156,2.309152,7657613,2.640662,7402395,11.46870829,7402395,11.33004902,7528940,3.987391818,4.000022806,724.832464,1.118541
(17#)15,7828507,2.348231,7912889,2.640662,7702695,11.00187752,7657650,10.92540427,7784231,3.997960411,4.000020338,735.714115,1.139340
(17#)31/2,8053436,2.242582,8168117,2.640662,7912905,11.35407338,7912905,11.30214222,8039519,3.985973120,4.000024436,746.406860,1.159209
(17#)16,8315354,2.344825,8388608,2.640662,8273265,11.16785603,8273265,11.24673938,8294805,3.996521390,4.000020562,755.500753,1.175682
(17#)33/2,8448997,2.343191,8678669,2.640662,8580495,11.20511932,8580495,11.10902405,8550090,4.026810193,4.000021803,767.270709,1.196446
(17#)17,8751206,2.332049,8933917,2.640662,8843835,11.24970274,8843835,11.21903778,8805372,3.995526807,4.000021489,777.454562,1.213924
(17#)35/2,8989402,2.325343,9189157,2.640662,9129120,10.86578904,8933925,10.92540366,9060653,3.984999101,4.000021412,787.483126,1.230711
(17#)18,9372004,2.351153,9444403,2.640662,9189180,11.10085504,9189180,10.92540355,9315933,4.000553753,4.000021161,797.363539,1.246853
(17#)37/2,9530099,2.355128,9699667,2.640662,9444435,11.21879712,9444435,11.23755783,9571211,4.002632987,4.000020403,807.102383,1.262392
